series_id                     	area_type_code	area_code	measure_code	seasonal	srd_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
LAUCS090898000000006          	H	CS0908980000000	06	U	09	Labor Force: Brookfield town, CT (U)		1990	M01	2023	M06
LAUCS090919000000003          	H	CS0909190000000	03	U	09	Unemployment Rate: Brooklyn town, CT (U)		1990	M01	2023	M06
LAUCS090919000000004          	H	CS0909190000000	04	U	09	Unemployment: Brooklyn town, CT (U)		1990	M01	2023	M06
LAUCS090919000000005          	H	CS0909190000000	05	U	09	Employment: Brooklyn town, CT (U)		1990	M01	2023	M06
LAUCS090919000000006          	H	CS0909190000000	06	U	09	Labor Force: Brooklyn town, CT (U)		1990	M01	2023	M06
LAUCS091010000000003          	H	CS0910100000000	03	U	09	Unemployment Rate: Burlington town, CT (U)		1990	M01	2023	M06
LAUCS091010000000004          	H	CS0910100000000	04	U	09	Unemployment: Burlington town, CT (U)		1990	M01	2023	M06
LAUCS091010000000005          	H	CS0910100000000	05	U	09	Employment: Burlington town, CT (U)		1990	M01	2023	M06
LAUCS091010000000006          	H	CS0910100000000	06	U	09	Labor Force: Burlington town, CT (U)		1990	M01	2023	M06
LAUCS091094000000003          	H	CS0910940000000	03	U	09	Unemployment Rate: Canaan town, CT (U)		1990	M01	2023	M06
LAUCS091094000000004          	H	CS0910940000000	04	U	09	Unemployment: Canaan town, CT (U)		1990	M01	2023	M06
LAUCS091094000000005          	H	CS0910940000000	05	U	09	Employment: Canaan town, CT (U)		1990	M01	2023	M06
LAUCS091094000000006          	H	CS0910940000000	06	U	09	Labor Force: Canaan town, CT (U)		1990	M01	2023	M06
LAUCS091213000000003          	H	CS0912130000000	03	U	09	Unemployment Rate: Canterbury town, CT (U)		1990	M01	2023	M06
LAUCS091213000000004          	H	CS0912130000000	04	U	09	Unemployment: Canterbury town, CT (U)		1990	M01	2023	M06
LAUCS091213000000005          	H	CS0912130000000	05	U	09	Employment: Canterbury town, CT (U)		1990	M01	2023	M06
LAUCS091213000000006          	H	CS0912130000000	06	U	09	Labor Force: Canterbury town, CT (U)		1990	M01	2023	M06
LAUCS091227000000003          	H	CS0912270000000	03	U	09	Unemployment Rate: Canton town, CT (U)		1990	M01	2023	M06
LAUCS091227000000004          	H	CS0912270000000	04	U	09	Unemployment: Canton town, CT (U)		1990	M01	2023	M06
LAUCS091227000000005          	H	CS0912270000000	05	U	09	Employment: Canton town, CT (U)		1990	M01	2023	M06
LAUCS091227000000006          	H	CS0912270000000	06	U	09	Labor Force: Canton town, CT (U)		1990	M01	2023	M06
LAUCS091381000000003          	H	CS0913810000000	03	U	09	Unemployment Rate: Chaplin town, CT (U)		1990	M01	2023	M06
LAUCS091381000000004          	H	CS0913810000000	04	U	09	Unemployment: Chaplin town, CT (U)		1990	M01	2023	M06
LAUCS091381000000005          	H	CS0913810000000	05	U	09	Employment: Chaplin town, CT (U)		1990	M01	2023	M06
LAUCS091381000000006          	H	CS0913810000000	06	U	09	Labor Force: Chaplin town, CT (U)		1990	M01	2023	M06
LAUCS091416000000003          	G	CS0914160000000	03	U	09	Unemployment Rate: Cheshire town, CT (U)		1990	M01	2023	M06
LAUCS091416000000004          	G	CS0914160000000	04	U	09	Unemployment: Cheshire town, CT (U)		1990	M01	2023	M06
LAUCS091416000000005          	G	CS0914160000000	05	U	09	Employment: Cheshire town, CT (U)		1990	M01	2023	M06
LAUCS091416000000006          	G	CS0914160000000	06	U	09	Labor Force: Cheshire town, CT (U)		1990	M01	2023	M06
LAUCS091430000000003          	H	CS0914300000000	03	U	09	Unemployment Rate: Chester town, CT (U)		1990	M01	2023	M06
LAUCS091430000000004          	H	CS0914300000000	04	U	09	Unemployment: Chester town, CT (U)		1990	M01	2023	M06
LAUCS091430000000005          	H	CS0914300000000	05	U	09	Employment: Chester town, CT (U)		1990	M01	2023	M06
LAUCS091430000000006          	H	CS0914300000000	06	U	09	Labor Force: Chester town, CT (U)		1990	M01	2023	M06
LAUCS091535000000003          	H	CS0915350000000	03	U	09	Unemployment Rate: Clinton town, CT (U)		1990	M01	2023	M06
LAUCS091535000000004          	H	CS0915350000000	04	U	09	Unemployment: Clinton town, CT (U)		1990	M01	2023	M06
LAUCS091535000000005          	H	CS0915350000000	05	U	09	Employment: Clinton town, CT (U)		1990	M01	2023	M06
LAUCS091535000000006          	H	CS0915350000000	06	U	09	Labor Force: Clinton town, CT (U)		1990	M01	2023	M06
LAUCS091591000000003          	H	CS0915910000000	03	U	09	Unemployment Rate: Colchester town, CT (U)		1990	M01	2023	M06
LAUCS091591000000004          	H	CS0915910000000	04	U	09	Unemployment: Colchester town, CT (U)		1990	M01	2023	M06
LAUCS091591000000005          	H	CS0915910000000	05	U	09	Employment: Colchester town, CT (U)		1990	M01	2023	M06
LAUCS091591000000006          	H	CS0915910000000	06	U	09	Labor Force: Colchester town, CT (U)		1990	M01	2023	M06
LAUCS091605000000003          	H	CS0916050000000	03	U	09	Unemployment Rate: Colebrook town, CT (U)		1990	M01	2023	M06
LAUCS091605000000004          	H	CS0916050000000	04	U	09	Unemployment: Colebrook town, CT (U)		1990	M01	2023	M06
LAUCS091605000000005          	H	CS0916050000000	05	U	09	Employment: Colebrook town, CT (U)		1990	M01	2023	M06
LAUCS091605000000006          	H	CS0916050000000	06	U	09	Labor Force: Colebrook town, CT (U)		1990	M01	2023	M06
LAUCS091640000000003          	H	CS0916400000000	03	U	09	Unemployment Rate: Columbia town, CT (U)		1990	M01	2023	M06
LAUCS091640000000004          	H	CS0916400000000	04	U	09	Unemployment: Columbia town, CT (U)		1990	M01	2023	M06
LAUCS091640000000005          	H	CS0916400000000	05	U	09	Employment: Columbia town, CT (U)		1990	M01	2023	M06
LAUCS091640000000006          	H	CS0916400000000	06	U	09	Labor Force: Columbia town, CT (U)		1990	M01	2023	M06
LAUCS091724000000003          	H	CS0917240000000	03	U	09	Unemployment Rate: Cornwall town, CT (U)		1990	M01	2023	M06
LAUCS091724000000004          	H	CS0917240000000	04	U	09	Unemployment: Cornwall town, CT (U)		1990	M01	2023	M06
LAUCS091724000000005          	H	CS0917240000000	05	U	09	Employment: Cornwall town, CT (U)		1990	M01	2023	M06
LAUCS091724000000006          	H	CS0917240000000	06	U	09	Labor Force: Cornwall town, CT (U)		1990	M01	2023	M06
LAUCS091780000000003          	H	CS0917800000000	03	U	09	Unemployment Rate: Coventry town, CT (U)		1990	M01	2023	M06
LAUCS091780000000004          	H	CS0917800000000	04	U	09	Unemployment: Coventry town, CT (U)		1990	M01	2023	M06
LAUCS091780000000005          	H	CS0917800000000	05	U	09	Employment: Coventry town, CT (U)		1990	M01	2023	M06
LAUCS091780000000006          	H	CS0917800000000	06	U	09	Labor Force: Coventry town, CT (U)		1990	M01	2023	M06
LAUCS091808000000003          	H	CS0918080000000	03	U	09	Unemployment Rate: Cromwell town, CT (U)		1990	M01	2023	M06
LAUCS091808000000004          	H	CS0918080000000	04	U	09	Unemployment: Cromwell town, CT (U)		1990	M01	2023	M06
LAUCS091808000000005          	H	CS0918080000000	05	U	09	Employment: Cromwell town, CT (U)		1990	M01	2023	M06
LAUCS091808000000006          	H	CS0918080000000	06	U	09	Labor Force: Cromwell town, CT (U)		1990	M01	2023	M06
LAUCS091885000000003          	H	CS0918850000000	03	U	09	Unemployment Rate: Darien town, CT (U)		1990	M01	2023	M06
LAUCS091885000000004          	H	CS0918850000000	04	U	09	Unemployment: Darien town, CT (U)		1990	M01	2023	M06
LAUCS091885000000005          	H	CS0918850000000	05	U	09	Employment: Darien town, CT (U)		1990	M01	2023	M06
LAUCS091885000000006          	H	CS0918850000000	06	U	09	Labor Force: Darien town, CT (U)		1990	M01	2023	M06
LAUCS091913000000003          	H	CS0919130000000	03	U	09	Unemployment Rate: Deep River town, CT (U)		1990	M01	2023	M06
LAUCS091913000000004          	H	CS0919130000000	04	U	09	Unemployment: Deep River town, CT (U)		1990	M01	2023	M06
LAUCS091913000000005          	H	CS0919130000000	05	U	09	Employment: Deep River town, CT (U)		1990	M01	2023	M06
LAUCS091913000000006          	H	CS0919130000000	06	U	09	Labor Force: Deep River town, CT (U)		1990	M01	2023	M06
LAUCS092081000000003          	H	CS0920810000000	03	U	09	Unemployment Rate: Durham town, CT (U)		1990	M01	2023	M06
LAUCS092081000000004          	H	CS0920810000000	04	U	09	Unemployment: Durham town, CT (U)		1990	M01	2023	M06
LAUCS092081000000005          	H	CS0920810000000	05	U	09	Employment: Durham town, CT (U)		1990	M01	2023	M06
LAUCS092081000000006          	H	CS0920810000000	06	U	09	Labor Force: Durham town, CT (U)		1990	M01	2023	M06
LAUCS092186000000003          	H	CS0921860000000	03	U	09	Unemployment Rate: Eastford town, CT (U)		1990	M01	2023	M06
LAUCS092186000000004          	H	CS0921860000000	04	U	09	Unemployment: Eastford town, CT (U)		1990	M01	2023	M06
LAUCS092186000000005          	H	CS0921860000000	05	U	09	Employment: Eastford town, CT (U)		1990	M01	2023	M06
LAUCS092186000000006          	H	CS0921860000000	06	U	09	Labor Force: Eastford town, CT (U)		1990	M01	2023	M06
LAUCS092207000000003          	H	CS0922070000000	03	U	09	Unemployment Rate: East Granby town, CT (U)		1990	M01	2023	M06
LAUCS092207000000004          	H	CS0922070000000	04	U	09	Unemployment: East Granby town, CT (U)		1990	M01	2023	M06
LAUCS092207000000005          	H	CS0922070000000	05	U	09	Employment: East Granby town, CT (U)		1990	M01	2023	M06
LAUCS092207000000006          	H	CS0922070000000	06	U	09	Labor Force: East Granby town, CT (U)		1990	M01	2023	M06
LAUCS092228000000003          	H	CS0922280000000	03	U	09	Unemployment Rate: East Haddam town, CT (U)		1990	M01	2023	M06
LAUCS092228000000004          	H	CS0922280000000	04	U	09	Unemployment: East Haddam town, CT (U)		1990	M01	2023	M06
LAUCS092228000000005          	H	CS0922280000000	05	U	09	Employment: East Haddam town, CT (U)		1990	M01	2023	M06
LAUCS092228000000006          	H	CS0922280000000	06	U	09	Labor Force: East Haddam town, CT (U)		1990	M01	2023	M06
LAUCS092249000000003          	H	CS0922490000000	03	U	09	Unemployment Rate: East Hampton town, CT (U)		1990	M01	2023	M06
LAUCS092249000000004          	H	CS0922490000000	04	U	09	Unemployment: East Hampton town, CT (U)		1990	M01	2023	M06
LAUCS092249000000005          	H	CS0922490000000	05	U	09	Employment: East Hampton town, CT (U)		1990	M01	2023	M06
LAUCS092249000000006          	H	CS0922490000000	06	U	09	Labor Force: East Hampton town, CT (U)		1990	M01	2023	M06
LAUCS092263000000003          	G	CS0922630000000	03	U	09	Unemployment Rate: East Hartford town, CT (U)		1990	M01	2023	M06
LAUCS092263000000004          	G	CS0922630000000	04	U	09	Unemployment: East Hartford town, CT (U)		1990	M01	2023	M06
LAUCS092263000000005          	G	CS0922630000000	05	U	09	Employment: East Hartford town, CT (U)		1990	M01	2023	M06
LAUCS092263000000006          	G	CS0922630000000	06	U	09	Labor Force: East Hartford town, CT (U)		1990	M01	2023	M06
LAUCS092291000000003          	G	CS0922910000000	03	U	09	Unemployment Rate: East Haven town, CT (U)		1990	M01	2023	M06
LAUCS092291000000004          	G	CS0922910000000	04	U	09	Unemployment: East Haven town, CT (U)		1990	M01	2023	M06
LAUCS092291000000005          	G	CS0922910000000	05	U	09	Employment: East Haven town, CT (U)		1990	M01	2023	M06
LAUCS092291000000006          	G	CS0922910000000	06	U	09	Labor Force: East Haven town, CT (U)		1990	M01	2023	M06
LAUCS092340000000003          	H	CS0923400000000	03	U	09	Unemployment Rate: East Lyme town, CT (U)		1990	M01	2023	M06
LAUCS092340000000004          	H	CS0923400000000	04	U	09	Unemployment: East Lyme town, CT (U)		1990	M01	2023	M06
LAUCS092340000000005          	H	CS0923400000000	05	U	09	Employment: East Lyme town, CT (U)		1990	M01	2023	M06
LAUCS092340000000006          	H	CS0923400000000	06	U	09	Labor Force: East Lyme town, CT (U)		1990	M01	2023	M06
LAUCS092389000000003          	H	CS0923890000000	03	U	09	Unemployment Rate: Easton town, CT (U)		1990	M01	2023	M06
LAUCS092389000000004          	H	CS0923890000000	04	U	09	Unemployment: Easton town, CT (U)		1990	M01	2023	M06
LAUCS092389000000005          	H	CS0923890000000	05	U	09	Employment: Easton town, CT (U)		1990	M01	2023	M06
LAUCS092389000000006          	H	CS0923890000000	06	U	09	Labor Force: Easton town, CT (U)		1990	M01	2023	M06
LAUCS092480000000003          	H	CS0924800000000	03	U	09	Unemployment Rate: East Windsor town, CT (U)		1990	M01	2023	M06
LAUCS092480000000004          	H	CS0924800000000	04	U	09	Unemployment: East Windsor town, CT (U)		1990	M01	2023	M06
LAUCS092480000000005          	H	CS0924800000000	05	U	09	Employment: East Windsor town, CT (U)		1990	M01	2023	M06
LAUCS092480000000006          	H	CS0924800000000	06	U	09	Labor Force: East Windsor town, CT (U)		1990	M01	2023	M06
LAUCS092536000000003          	H	CS0925360000000	03	U	09	Unemployment Rate: Ellington town, CT (U)		1990	M01	2023	M06
LAUCS092536000000004          	H	CS0925360000000	04	U	09	Unemployment: Ellington town, CT (U)		1990	M01	2023	M06
LAUCS092536000000005          	H	CS0925360000000	05	U	09	Employment: Ellington town, CT (U)		1990	M01	2023	M06
LAUCS092536000000006          	H	CS0925360000000	06	U	09	Labor Force: Ellington town, CT (U)		1990	M01	2023	M06
LAUCS092599000000003          	G	CS0925990000000	03	U	09	Unemployment Rate: Enfield town, CT (U)		1990	M01	2023	M06
LAUCS092599000000004          	G	CS0925990000000	04	U	09	Unemployment: Enfield town, CT (U)		1990	M01	2023	M06
LAUCS092599000000005          	G	CS0925990000000	05	U	09	Employment: Enfield town, CT (U)		1990	M01	2023	M06
LAUCS092599000000006          	G	CS0925990000000	06	U	09	Labor Force: Enfield town, CT (U)		1990	M01	2023	M06
LAUCS092627000000003          	H	CS0926270000000	03	U	09	Unemployment Rate: Essex town, CT (U)		1990	M01	2023	M06
LAUCS092627000000004          	H	CS0926270000000	04	U	09	Unemployment: Essex town, CT (U)		1990	M01	2023	M06
LAUCS092627000000005          	H	CS0926270000000	05	U	09	Employment: Essex town, CT (U)		1990	M01	2023	M06
LAUCS092627000000006          	H	CS0926270000000	06	U	09	Labor Force: Essex town, CT (U)		1990	M01	2023	M06
LAUCS092662000000003          	G	CS0926620000000	03	U	09	Unemployment Rate: Fairfield town, CT (U)		1990	M01	2023	M06
LAUCS092662000000004          	G	CS0926620000000	04	U	09	Unemployment: Fairfield town, CT (U)		1990	M01	2023	M06
LAUCS092662000000005          	G	CS0926620000000	05	U	09	Employment: Fairfield town, CT (U)		1990	M01	2023	M06
LAUCS092662000000006          	G	CS0926620000000	06	U	09	Labor Force: Fairfield town, CT (U)		1990	M01	2023	M06
LAUCS092760000000003          	G	CS0927600000000	03	U	09	Unemployment Rate: Farmington town, CT (U)		1990	M01	2023	M06
LAUCS092760000000004          	G	CS0927600000000	04	U	09	Unemployment: Farmington town, CT (U)		1990	M01	2023	M06
LAUCS092760000000005          	G	CS0927600000000	05	U	09	Employment: Farmington town, CT (U)		1990	M01	2023	M06
LAUCS092760000000006          	G	CS0927600000000	06	U	09	Labor Force: Farmington town, CT (U)		1990	M01	2023	M06
LAUCS092991000000003          	H	CS0929910000000	03	U	09	Unemployment Rate: Franklin town, CT (U)		1990	M01	2023	M06
LAUCS092991000000004          	H	CS0929910000000	04	U	09	Unemployment: Franklin town, CT (U)		1990	M01	2023	M06
LAUCS092991000000005          	H	CS0929910000000	05	U	09	Employment: Franklin town, CT (U)		1990	M01	2023	M06
LAUCS092991000000006          	H	CS0929910000000	06	U	09	Labor Force: Franklin town, CT (U)		1990	M01	2023	M06
LAUCS093124000000003          	G	CS0931240000000	03	U	09	Unemployment Rate: Glastonbury town, CT (U)		1990	M01	2023	M06
LAUCS093124000000004          	G	CS0931240000000	04	U	09	Unemployment: Glastonbury town, CT (U)		1990	M01	2023	M06
LAUCS093124000000005          	G	CS0931240000000	05	U	09	Employment: Glastonbury town, CT (U)		1990	M01	2023	M06
LAUCS093124000000006          	G	CS0931240000000	06	U	09	Labor Force: Glastonbury town, CT (U)		1990	M01	2023	M06
LAUCS093229000000003          	H	CS0932290000000	03	U	09	Unemployment Rate: Goshen town, CT (U)		1990	M01	2023	M06
LAUCS093229000000004          	H	CS0932290000000	04	U	09	Unemployment: Goshen town, CT (U)		1990	M01	2023	M06
LAUCS093229000000005          	H	CS0932290000000	05	U	09	Employment: Goshen town, CT (U)		1990	M01	2023	M06
LAUCS093229000000006          	H	CS0932290000000	06	U	09	Labor Force: Goshen town, CT (U)		1990	M01	2023	M06
LAUCS093264000000003          	H	CS0932640000000	03	U	09	Unemployment Rate: Granby town, CT (U)		1990	M01	2023	M06
LAUCS093264000000004          	H	CS0932640000000	04	U	09	Unemployment: Granby town, CT (U)		1990	M01	2023	M06
LAUCS093264000000005          	H	CS0932640000000	05	U	09	Employment: Granby town, CT (U)		1990	M01	2023	M06
LAUCS093264000000006          	H	CS0932640000000	06	U	09	Labor Force: Granby town, CT (U)		1990	M01	2023	M06
LAUCS093362000000003          	G	CS0933620000000	03	U	09	Unemployment Rate: Greenwich town, CT (U)		1990	M01	2023	M06
LAUCS093362000000004          	G	CS0933620000000	04	U	09	Unemployment: Greenwich town, CT (U)		1990	M01	2023	M06
LAUCS093362000000005          	G	CS0933620000000	05	U	09	Employment: Greenwich town, CT (U)		1990	M01	2023	M06
LAUCS093362000000006          	G	CS0933620000000	06	U	09	Labor Force: Greenwich town, CT (U)		1990	M01	2023	M06
LAUCS093390000000003          	H	CS0933900000000	03	U	09	Unemployment Rate: Griswold town, CT (U)		1990	M01	2023	M06
LAUCS093390000000004          	H	CS0933900000000	04	U	09	Unemployment: Griswold town, CT (U)		1990	M01	2023	M06
LAUCS093390000000005          	H	CS0933900000000	05	U	09	Employment: Griswold town, CT (U)		1990	M01	2023	M06
LAUCS093390000000006          	H	CS0933900000000	06	U	09	Labor Force: Griswold town, CT (U)		1990	M01	2023	M06
LAUCS093425000000003          	G	CS0934250000000	03	U	09	Unemployment Rate: Groton town, CT (U)		1990	M01	2023	M06
LAUCS093425000000004          	G	CS0934250000000	04	U	09	Unemployment: Groton town, CT (U)		1990	M01	2023	M06
LAUCS093425000000005          	G	CS0934250000000	05	U	09	Employment: Groton town, CT (U)		1990	M01	2023	M06
LAUCS093425000000006          	G	CS0934250000000	06	U	09	Labor Force: Groton town, CT (U)		1990	M01	2023	M06
LAUCS093495000000003          	H	CS0934950000000	03	U	09	Unemployment Rate: Guilford town, CT (U)		1990	M01	2023	M06
LAUCS093495000000004          	H	CS0934950000000	04	U	09	Unemployment: Guilford town, CT (U)		1990	M01	2023	M06
LAUCS093495000000005          	H	CS0934950000000	05	U	09	Employment: Guilford town, CT (U)		1990	M01	2023	M06
LAUCS093495000000006          	H	CS0934950000000	06	U	09	Labor Force: Guilford town, CT (U)		1990	M01	2023	M06
LAUCS093523000000003          	H	CS0935230000000	03	U	09	Unemployment Rate: Haddam town, CT (U)		1990	M01	2023	M06
